@relation mean_amplitude
@attribute ch_0 REAL
@attribute ch_1 REAL
@attribute ch_2 REAL
@attribute ch_3 REAL
@attribute ch_4 REAL
@attribute ch_5 REAL
@attribute ch_6 REAL
@attribute ch_7 REAL
@attribute ch_8 REAL
@attribute ch_9 REAL
@attribute ch_10 REAL
@attribute ch_11 REAL
@attribute ch_12 REAL
@attribute ch_13 REAL
@attribute ch_14 REAL
@attribute ch_15 REAL
@attribute ch_16 REAL
@attribute ch_17 REAL
@attribute ch_18 REAL
@attribute ch_19 REAL
@attribute ch_20 REAL
@attribute ch_21 REAL
@attribute ch_22 REAL
@attribute ch_23 REAL
@attribute ch_24 REAL
@attribute ch_25 REAL
@attribute ch_26 REAL
@attribute ch_27 REAL
@attribute ch_28 REAL
@attribute ch_29 REAL
@attribute ch_30 REAL
@attribute ch_31 REAL
@attribute orientation_classes {0,45,90,180,135,225,315,270}
@data
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,45
0.00,0.00,0.00,0.00,55.58,0.00,0.00,0.00,52.16,56.94,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,45
0.00,0.00,0.00,0.00,61.83,0.00,0.00,0.00,62.29,56.90,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,225
0.00,0.00,0.00,0.00,0.00,51.08,0.00,0.00,58.75,58.11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,225
59.83,0.00,0.00,60.74,70.49,71.56,0.00,68.88,65.14,69.55,0.00,0.00,60.48,70.07,93.50,100.34,61.33,52.08,54.19,62.86,0.00,65.07,72.08,0.00,62.08,0.00,60.45,59.23,54.08,0.00,0.00,64.41,315
72.43,0.00,0.00,0.00,55.73,69.01,0.00,53.87,55.79,69.59,0.00,0.00,0.00,0.00,0.00,62.91,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,180
63.93,0.00,0.00,0.00,60.10,60.11,0.00,0.00,64.20,71.93,0.00,0.00,0.00,0.00,0.00,0.00,0.00,53.93,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,180
58.28,0.00,0.00,0.00,0.00,0.00,0.00,64.64,0.00,59.51,0.00,0.00,0.00,0.00,53.09,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,315
0.00,0.00,0.00,0.00,0.00,0.00,0.00,68.40,55.44,52.53,0.00,0.00,0.00,0.00,94.89,61.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,51.26,45
0.00,0.00,0.00,0.00,0.00,0.00,0.00,85.17,0.00,55.88,0.00,0.00,0.00,0.00,0.00,0.00,0.00,61.74,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,315
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,59.07,90
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,270
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,45
80.01,0.00,0.00,0.00,58.22,65.70,0.00,0.00,66.11,56.63,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,53.67,270
0.00,0.00,0.00,0.00,61.14,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,45
53.90,0.00,0.00,0.00,54.91,66.97,0.00,65.90,58.65,63.15,0.00,0.00,0.00,0.00,85.60,76.99,0.00,0.00,0.00,0.00,0.00,0.00,58.67,0.00,57.58,0.00,0.00,0.00,0.00,0.00,0.00,0.00,180
0.00,0.00,0.00,0.00,0.00,0.00,0.00,50.32,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,315
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,54.16,63.12,0.00,0.00,0.00,0.00,0.00,57.95,0.00,57.23,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,270
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,59.65,0.00,0.00,0.00,0.00,0.00,61.23,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,270
65.00,0.00,0.00,0.00,79.90,68.17,0.00,70.96,78.15,66.70,0.00,0.00,61.69,78.76,80.53,93.75,57.53,54.98,0.00,52.35,0.00,61.36,61.35,0.00,65.76,0.00,0.00,55.78,0.00,0.00,0.00,58.05,315
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,180
0.00,0.00,0.00,0.00,0.00,72.11,0.00,67.09,52.77,69.52,0.00,0.00,0.00,0.00,85.82,99.81,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,57.75,135
58.53,0.00,0.00,0.00,56.02,0.00,0.00,54.83,63.03,57.95,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,270
61.62,0.00,0.00,59.22,84.77,73.94,0.00,74.07,95.79,61.34,0.00,0.00,68.65,80.16,83.29,99.79,56.20,55.64,0.00,0.00,60.10,64.51,60.59,0.00,63.72,0.00,55.46,67.12,0.00,0.00,0.00,66.50,45
65.31,0.00,0.00,0.00,66.27,0.00,0.00,70.05,69.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,51.68,0
0.00,0.00,0.00,0.00,65.90,0.00,0.00,69.26,57.05,63.14,0.00,0.00,0.00,0.00,0.00,51.82,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,180
59.52,0.00,0.00,0.00,56.73,0.00,0.00,0.00,63.12,65.31,0.00,0.00,0.00,0.00,0.00,60.57,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,50.49,0.00,0.00,0.00,0.00,0.00,225
73.42,0.00,0.00,0.00,59.88,71.61,0.00,74.28,69.64,59.61,0.00,0.00,0.00,0.00,73.88,96.43,0.00,62.03,0.00,0.00,0.00,51.68,56.68,0.00,0.00,0.00,0.00,59.79,0.00,0.00,0.00,55.08,90
54.53,0.00,0.00,0.00,0.00,52.44,0.00,0.00,0.00,69.31,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,135
58.08,0.00,0.00,0.00,55.30,0.00,0.00,0.00,65.22,72.54,0.00,0.00,0.00,0.00,0.00,0.00,0.00,62.19,0.00,0.00,0.00,0.00,0.00,0.00,65.00,0.00,52.24,0.00,0.00,0.00,0.00,0.00,315
62.26,0.00,0.00,0.00,59.06,64.05,0.00,0.00,72.22,53.68,0.00,0.00,0.00,0.00,0.00,0.00,0.00,68.26,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,65.34,0.00,0.00,0.00,0.00,135
0.00,0.00,0.00,0.00,57.93,0.00,0.00,65.96,59.10,65.77,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,51.89,315
63.79,0.00,0.00,0.00,0.00,0.00,0.00,79.72,0.00,68.17,0.00,0.00,0.00,0.00,56.28,0.00,0.00,56.83,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,180
60.18,0.00,0.00,0.00,74.26,0.00,0.00,0.00,66.82,78.63,0.00,0.00,0.00,0.00,0.00,0.00,0.00,63.17,0.00,0.00,0.00,0.00,0.00,0.00,52.56,0.00,0.00,0.00,0.00,0.00,0.00,54.03,0
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,59.79,0.00,0.00,0.00,0.00,0.00,55.29,0.00,66.15,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,54.71,0.00,0.00,0.00,0.00,225
0.00,0.00,0.00,0.00,0.00,0.00,0.00,70.87,0.00,67.16,0.00,0.00,0.00,0.00,66.19,58.41,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,315
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,61.26,0.00,0.00,0.00,0.00,0.00,54.89,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,315
0.00,0.00,0.00,0.00,57.46,0.00,0.00,54.32,64.11,66.78,0.00,0.00,0.00,0.00,0.00,59.87,57.45,54.91,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,90
0.00,0.00,0.00,60.21,0.00,0.00,0.00,58.44,0.00,59.25,0.00,0.00,0.00,0.00,85.82,55.96,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,90
0.00,0.00,0.00,0.00,71.43,0.00,0.00,0.00,0.00,64.04,0.00,0.00,0.00,0.00,0.00,0.00,54.64,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,180
0.00,0.00,0.00,0.00,58.13,0.00,0.00,0.00,54.40,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,225
0.00,0.00,0.00,0.00,53.57,0.00,0.00,0.00,0.00,65.70,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,225
69.91,0.00,0.00,0.00,0.00,65.92,0.00,0.00,63.79,67.68,0.00,0.00,0.00,0.00,0.00,0.00,0.00,63.71,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,55.15,270
