@relation mean_amplitude
@attribute ch_0 REAL
@attribute ch_1 REAL
@attribute ch_2 REAL
@attribute ch_3 REAL
@attribute ch_4 REAL
@attribute ch_5 REAL
@attribute ch_6 REAL
@attribute ch_7 REAL
@attribute ch_8 REAL
@attribute ch_9 REAL
@attribute ch_10 REAL
@attribute ch_11 REAL
@attribute ch_12 REAL
@attribute ch_13 REAL
@attribute ch_14 REAL
@attribute ch_15 REAL
@attribute ch_16 REAL
@attribute ch_17 REAL
@attribute ch_18 REAL
@attribute ch_19 REAL
@attribute ch_20 REAL
@attribute ch_21 REAL
@attribute ch_22 REAL
@attribute ch_23 REAL
@attribute ch_24 REAL
@attribute ch_25 REAL
@attribute ch_26 REAL
@attribute ch_27 REAL
@attribute ch_28 REAL
@attribute ch_29 REAL
@attribute ch_30 REAL
@attribute ch_31 REAL
@attribute orientation_classes {0,45,90,180,135,225,315,270}
@data
58.88,3.99,0.00,4.66,52.16,34.62,21333.33,33.23,30.75,33.80,2.72,4.30,5.76,4.30,23.18,16.27,9.63,12.24,21333.33,4.29,3.50,5.58,7.77,21333.33,5.19,21333.33,4.96,9.49,21333.33,0.00,21333.33,15.04,225
15.46,0.00,0.00,0.00,15.13,9.76,0.00,15.07,5.99,14.84,0.00,0.00,0.00,0.00,5.98,4.27,11.62,17.51,0.00,0.00,0.00,0.00,0.00,0.00,4.72,0.00,0.00,4.74,0.00,0.00,0.00,15.05,135
41.42,3.30,0.00,3.13,22.76,34.55,0.00,40.32,22.05,29.45,2.25,3.45,0.00,1.72,46.91,17.60,20.68,38.31,0.00,0.00,4.41,3.57,6.22,0.00,6.78,4.25,6.13,24.85,2.78,3.19,2.78,36.95,90
18.19,1684.21,0.00,0.00,18.63,8.11,0.00,16.41,9.56,20.42,0.00,0.00,0.00,0.00,1.00,1.29,13.23,22.90,0.00,0.00,0.00,0.00,0.00,0.00,2.08,0.00,2.93,9.12,0.00,0.00,0.00,22.57,315
6.15,0.00,0.00,0.00,11.08,4.17,0.00,11.08,7.91,10.26,0.00,0.00,0.00,0.00,3.50,0.00,3.32,4.17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00,180
23.82,31.43,24.02,1.52,17.43,13.48,0.00,16.94,11.93,25.91,0.00,0.00,0.00,0.00,41.21,11.02,14.35,24.11,0.00,0.00,17.18,1.94,0.00,0.00,2.42,1.28,2.85,10.30,0.98,1.71,12.83,18.94,270
12.84,1454.55,0.00,0.88,13.34,9.65,0.00,4.87,9.42,13.04,0.00,0.00,0.00,0.00,0.00,0.00,5.05,5.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.14,0.00,0.00,0.00,6.65,45
11.56,2.45,0.00,0.00,13.01,6.04,0.00,6.33,9.24,13.32,0.00,0.00,0.00,0.00,0.00,0.00,1.94,4.97,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.07,0.00,0.00,0.00,5.99,45
28.02,0.96,0.00,7.05,24.36,19.35,0.00,14.78,14.86,17.20,3.05,7.25,20.92,5.18,16.53,13.43,5.33,7.80,0.00,0.00,9.65,24.14,33.18,0.00,28.04,6.53,17.61,7.08,6.53,6.01,0.00,9.19,45
29.49,2.63,35.39,0.00,30.27,18.09,0.00,15.40,18.77,24.72,0.00,0.00,0.00,0.00,38.37,4.60,7.37,8.88,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.62,3.97,0.00,0.00,0.00,10.81,45
20.52,4.68,0.00,0.00,16.86,16.36,0.00,14.05,10.03,17.64,0.00,16000.00,0.00,0.00,14.72,6.75,2.06,3.33,0.00,0.00,5.07,0.00,256.00,0.00,6.23,0.00,0.00,4.02,0.00,0.00,0.00,4.31,45
44.55,1.00,0.00,0.00,44.40,23.87,0.00,12.46,29.11,19.79,0.00,0.00,0.00,0.00,1.01,2.01,9.10,6.41,0.00,0.00,0.00,0.00,0.00,0.00,4.56,0.00,2.25,2.27,0.00,0.00,0.00,7.78,225
21.28,2.45,0.00,1.72,25.04,11.91,0.00,5.87,10.01,16.38,0.00,0.00,0.00,0.00,0.00,2.16,3.67,5.51,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.97,0.00,0.00,0.00,7.34,225
41.78,32.32,32.39,3.12,26.01,27.82,2.96,43.76,17.56,46.12,26.99,5.35,0.00,4.05,43.00,20.70,15.68,26.35,0.00,2.26,4.63,4.76,3.20,0.00,11.10,4.59,6.72,14.56,0.00,23.40,0.00,23.68,315
29.94,2.47,0.00,2.10,34.34,21.79,0.00,22.08,20.68,25.25,10.67,10.66,0.00,0.00,2.27,0.00,8.44,17.38,0.00,0.00,0.00,0.80,0.00,0.00,0.00,0.00,3.21,6.66,0.00,0.00,0.00,14.68,180
7.41,0.00,0.00,0.00,8.82,5.44,0.00,8.42,6.54,14.03,0.00,0.00,0.00,0.00,17.98,9.73,0.00,5.46,0.00,0.00,0.00,0.00,0.00,0.00,22.50,0.00,0.00,1.00,0.00,0.00,0.00,3.49,180
12.87,5.90,0.00,3.94,11.75,11.26,0.00,17.61,9.19,16.57,627.45,0.00,0.00,806.72,13.00,10.39,9.38,14.63,0.00,331.95,0.00,1.43,6.50,0.00,4.25,3.18,1.71,7.59,3.17,0.00,0.00,12.93,315
29.21,4.88,0.00,0.00,22.91,21.06,0.00,26.16,12.20,28.98,0.00,3.60,0.00,0.00,18.98,9.59,6.40,10.96,0.00,0.00,0.00,15.86,0.00,0.00,21.05,0.00,93.57,5.04,0.00,0.00,0.00,10.37,45
9.36,0.00,0.00,0.00,13.02,10.19,0.00,18.76,7.09,22.38,0.00,0.00,0.00,0.00,1.41,0.00,8.81,16.81,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.93,0.00,0.00,0.00,11.89,315
23.18,0.00,0.00,0.00,21.01,10.53,0.00,13.45,10.20,26.98,0.00,0.00,0.00,0.00,3.69,7.28,14.17,18.51,0.00,0.00,0.00,5.99,0.00,0.00,2.42,0.00,0.94,12.10,0.00,0.00,0.00,14.68,90
21.68,1.63,0.00,0.00,20.89,4.46,0.00,9.94,8.71,21.66,0.00,12.82,0.00,0.00,5.05,2.00,13.46,16.36,0.00,0.00,0.00,0.00,0.00,0.00,1.51,0.00,1.30,7.94,0.00,0.00,0.00,15.88,270
67.47,8.87,7.63,3.60,58.81,49.07,0.00,71.49,47.73,58.78,3.11,5.11,3.24,3.31,50.75,33.27,17.96,25.42,0.00,9.70,7.26,3.48,11.05,1.72,6.31,3.14,3.38,20.17,3.26,2.51,1.49,24.10,45
7.19,0.00,0.00,0.00,9.00,2.38,0.00,8.03,8.09,14.77,0.00,0.00,0.00,0.00,0.00,4.57,5.90,7.48,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.00,0.00,0.00,0.00,7.06,270
53.41,6.94,2.52,6.01,53.40,35.53,3.38,54.66,47.45,50.25,1.81,3.17,1.17,49.08,32.42,19.44,7.92,10.61,0.00,0.00,5.68,4.58,1.73,0.00,7.01,2.35,6.71,6.35,0.00,0.00,0.00,9.05,45
5.83,0.00,0.00,0.00,10.14,7.02,0.00,13.56,5.82,13.70,0.00,0.00,0.00,0.00,18.10,8.00,2.33,3.86,0.00,0.00,0.00,0.00,0.00,0.00,3.01,0.00,0.00,3.22,0.00,0.00,0.00,2.89,180
3.70,0.00,0.00,0.00,4.85,3.60,0.00,7.93,4.50,13.47,0.00,0.00,0.00,0.00,1.14,3.49,2.63,3.94,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.97,0.00,0.00,0.00,3.14,315
11.42,7.01,0.00,8.71,18.47,5.58,0.00,9.42,10.12,19.09,4.97,2.86,0.00,0.00,2.25,2.55,3.92,9.60,0.00,0.00,0.00,0.00,0.00,0.00,3.59,0.00,7.91,6.36,0.00,0.00,0.00,10.55,270
17.27,0.00,0.00,0.00,23.36,5.74,0.00,13.96,10.26,27.44,0.00,2.42,0.00,0.00,0.00,5.17,5.50,10.97,0.00,0.00,0.00,23.61,0.00,0.00,1.03,0.00,1.54,7.27,0.00,0.00,0.00,12.69,270
15.71,3.83,0.00,2.04,9.04,18.14,0.00,29.08,8.84,21.67,4.33,13.57,0.00,8.22,32.52,19.24,4.83,4.70,0.00,0.00,13.34,14.60,3.09,0.00,5.24,2.43,16.25,5.10,1.82,2.27,0.00,7.74,315
6.71,0.00,0.00,0.00,8.21,3.63,0.00,7.34,4.51,12.38,0.00,0.00,0.00,0.00,0.00,2.01,0.00,5.66,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.50,180
15.78,100.63,0.00,2.23,18.28,13.64,0.00,20.92,8.06,23.57,0.00,0.00,0.00,0.00,7.08,6.31,7.65,15.25,0.00,0.00,0.00,16.02,0.00,0.00,9.61,2.58,1.86,5.92,2.58,1.29,2.43,10.50,135
10.39,6.92,0.00,0.00,16.11,3.44,0.00,8.35,13.50,22.36,0.00,0.82,0.00,0.00,1.99,5.47,3.77,6.23,0.00,0.00,0.00,1.71,0.00,0.00,1.53,0.00,3.94,3.46,0.00,0.00,0.00,8.87,270
24.74,1.38,0.00,2.14,35.19,17.26,0.00,17.59,25.34,28.58,0.00,6.38,0.00,0.00,3.15,6.66,3.76,9.24,0.00,0.00,0.00,0.00,0.00,0.00,2.33,0.00,1.36,2.12,0.00,32000.00,0.00,6.46,45
24.28,0.00,0.00,0.00,23.47,23.33,0.00,29.95,16.66,34.20,0.00,0.00,0.00,0.00,14.11,7.73,8.02,6.47,0.00,0.00,0.00,8.23,0.00,0.00,2.58,0.00,2.67,4.07,0.00,0.00,0.00,8.77,0
11.64,0.00,0.00,0.99,20.39,11.41,0.00,15.53,11.61,22.48,0.00,7.66,0.00,0.00,2.56,3.87,3.24,5.17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.19,0.00,0.00,0.00,3.47,180
57.88,4.10,2.02,114.90,60.09,30.48,0.00,27.05,42.14,38.81,1.00,2.02,21333.33,131.69,7.63,6.43,4.62,12.69,0.00,1371.43,246.15,5.12,84.32,0.00,5.06,36.71,2.74,9.83,155.34,0.00,155.34,12.38,225
17.16,0.00,0.00,3.42,15.97,9.69,0.00,20.02,17.10,21.59,0.00,3.38,0.00,0.00,21.49,13.58,9.53,14.88,0.00,0.00,4.44,3.66,0.00,0.00,5.71,1.39,2.62,8.22,1.39,0.93,0.00,9.53,90
18.76,0.00,0.00,2909.09,22.25,11.58,0.00,27.88,14.60,30.19,1939.39,2000.00,0.00,0.00,2.95,5.02,12.14,17.33,0.00,0.00,1.97,0.00,0.00,0.00,4.28,0.00,4.64,7.65,0.00,0.00,0.00,13.99,135
12.41,0.00,0.00,0.00,13.48,12.08,0.00,18.88,10.13,22.21,0.00,0.00,0.00,0.00,0.00,4.12,4.21,11.33,0.00,0.00,0.00,0.00,0.00,0.00,1.53,0.00,11.67,4.32,0.00,0.00,0.00,9.93,315
48.65,2.04,5.44,2.41,36.19,46.70,3.98,60.63,40.27,40.38,3.56,3.85,0.00,2.74,72.81,41.20,9.88,21.12,5.79,0.00,3.46,6.45,12.93,0.00,11.26,0.00,9.52,17.45,0.00,0.00,0.00,17.66,135
17.19,0.79,0.00,0.00,15.63,17.58,0.00,26.82,12.23,24.84,21333.33,1.26,0.00,587.16,16.54,7.82,5.74,13.62,0.00,0.00,4.44,4.74,0.00,0.00,4.54,19.89,0.00,6.00,19.90,19.90,13.25,7.44,315
4.60,0.00,0.00,0.00,10.71,7.90,0.00,10.96,14.03,11.16,0.00,0.00,0.00,0.00,13.63,4.99,0.00,5.96,0.00,0.00,0.00,0.77,0.00,0.00,1.85,0.00,1.23,2.30,0.00,0.00,0.00,5.00,180
17.10,1.33,0.00,0.00,21.01,13.92,0.00,15.00,16.38,27.82,0.00,0.00,0.00,0.00,2.55,2.95,3.83,6.57,0.00,0.00,0.00,8.39,0.00,0.00,3.37,0.00,3.52,1.93,0.00,0.00,0.00,3.90,0
56.54,4.36,3.87,3.96,47.20,40.08,0.00,45.88,37.81,42.37,4.00,7.80,6.79,5.87,44.75,24.70,6.84,10.34,0.00,3.14,3.88,7.41,3.53,0.00,6.49,4.97,4.63,8.76,4.76,2.66,4.37,12.88,225
4.89,0.00,0.00,0.00,7.58,9.85,0.00,17.28,6.62,15.35,0.00,0.00,0.00,0.00,10.76,7.79,3.34,4.64,0.00,0.00,0.00,0.00,0.00,0.00,4.26,0.00,0.00,2.05,0.00,0.00,0.00,0.00,315
14.94,200.00,20.67,29.99,15.71,10.54,0.00,18.79,9.96,22.36,20.18,0.00,0.00,0.00,2.17,3.31,9.02,14.14,0.00,0.00,0.00,0.00,0.00,0.00,2.43,0.00,0.00,9.92,0.00,0.00,0.00,11.75,315
25.78,2.99,703.30,5.26,16.50,14.21,0.00,17.16,11.91,27.24,0.00,0.00,0.00,0.00,37.49,7.82,11.98,15.82,0.00,0.00,0.00,8.15,0.00,0.00,1.80,1.60,3.79,7.93,0.00,1.60,0.00,16.56,90
10.44,0.00,0.00,0.00,9.89,3.66,0.00,6.70,4.38,13.06,0.00,0.00,0.00,0.00,2.82,3.87,10.21,11.03,0.00,0.00,32000.00,0.00,0.00,0.00,0.00,0.00,1.50,7.30,0.00,0.00,0.00,11.31,90
21.73,2.87,0.00,659.79,27.17,18.98,0.00,24.41,16.54,27.69,0.00,1454.55,0.00,0.00,121.21,2.78,6.65,8.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.20,0.00,0.00,0.00,11.45,180
18.72,0.00,0.00,0.00,19.42,11.01,0.00,6.63,12.91,13.32,0.00,0.00,0.00,0.00,0.00,5.78,3.60,2.60,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.24,0.00,0.00,0.00,6.38,225
18.35,0.00,0.00,0.00,19.52,9.48,0.00,7.30,8.92,15.05,0.00,1.92,0.00,0.00,4.79,1.96,7.87,4.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.73,0.00,0.00,0.00,3.85,225
30.06,8.02,0.00,3.70,26.79,18.71,0.00,24.97,21.30,34.43,2.99,6.17,0.00,6.64,43.95,19.74,10.72,20.07,0.00,6.46,9.04,10.91,13.80,0.00,16.90,2.74,6.91,14.07,3.32,3.10,3.10,13.98,270
